order_id,order_date,customer_id,customer_email,product_name,category,quantity,unit_price,revenue,store_name,shipping_city,shipping_state,shipping_zip
ORD-619053,2026-05-17,CUST01998,cust467@example.com,pruning shears,Grills & BBQ,1,18.75,18.75,MidwestHome,Boston,WA,39787
ORD-424096,2026-05-17,CUST00579,cust1420@example.com,fire-pit,Patio Heaters,2,179.0,358.0,NorthernYards,Denver,CO,75390
ORD-998386,2026-05-17,CUST00562,cust1566@example.com,pruning shears,Home Decor,1,18.75,18.75,WestPatio,Seattle,MA,93421
ORD-925331,2026-05-17,CUST00840,cust1153@example.com,Outdoor Rug 5x7,Lighting,2,119.0,238.0,NorthernYards,Austin,WA,23470
ORD-133755,2026-05-17,CUST00339,cust356@example.com,patio-heater,Home Decor,2,249.0,498.0,MidwestHome,Seattle,WA,48216
ORD-169235,2026-05-17,CUST00729,cust1030@example.com,Ceramic  Planter,Home Decor,1,34.5,34.5,EastsideOutfitters,Miami,TX,26865
ORD-592656,2026-05-17,CUST00745,cust4@example.com,patio umbrella,Lighting,1,89.99,89.99,MidwestHome,Miami,OR,19363
ORD-695461,2026-05-17,CUST00719,cust469@example.com,adirondack chair,Lighting,3,149.5,448.5,EastsideOutfitters,Austin,NC,44215
ORD-782262,2026-05-17,CUST00958,cust115@example.com,Charcoal Grill,Patio Heaters,1,199.0,199.0,NorthernYards,Miami,WA,46075
ORD-909681,2026-05-17,CUST01211,cust1926@example.com,PATIO UMBRELLA,Garden Tools,4,89.99,359.96,MidwestHome,Boston,FL,19321
ORD-406665,2026-05-17,CUST00668,cust1877@example.com,garden hose 50ft,Home Decor,5,29.99,149.95,NorthernYards,Boston,NC,95959
ORD-595540,2026-05-17,CUST01305,cust1072@example.com,Garden Hose 50 ft,Outdoor Furniture,3,29.99,89.97,NorthernYards,Seattle,TX,30453
ORD-512561,2026-05-17,CUST00538,cust162@example.com,LED-String-Lights,Lighting,1,24.99,24.99,MidwestHome,Miami,MA,76960
,2026-05-17,CUST00910,cust999@example.com,garden hose 50ft,Outdoor Furniture,2,29.99,59.98,MidwestHome,Denver,GA,16795
ORD-776661,2026-05-17,CUST00829,cust446@example.com,PATIO UMBRELLA,Grills & BBQ,5,89.99,449.95,EastsideOutfitters,Boston,CO,97651
ORD-788675,2026-05-17,CUST01016,cust7@example.com,Garden Hose 50ft,Home Decor,2,29.99,59.98,MidwestHome,Austin,GA,30043
ORD-367737,2026-05-17,CUST01894,cust495@example.com,Pruning Shears,Home Decor,2,18.75,37.5,WestPatio,Atlanta,OR,93989
ORD-795792,2026-05-17,CUST00891,cust1271@example.com,Fire Pit,Grills & BBQ,3,179.0,537.0,WestPatio,Miami,MA,35010
ORD-944668,2026-05-17,CUST01652,cust221@example.com,Adirondack-Chair,Home Decor,1,149.5,149.5,MidwestHome,Boston,WA,45088
ORD-335437,2026-05-17,CUST00819,cust315@example.com,outdoor rug 5x7,Grills & BBQ,2,119.0,238.0,MidwestHome,Austin,AZ,84540
ORD-205495,2026-05-17,CUST01902,cust643@example.com,ceramic planter,Garden Tools,1,34.5,34.5,WestPatio,Miami,OR,85666
ORD-971549,2026-05-17,CUST00145,cust396@example.com,Pruning Shears,Patio Heaters,1,18.75,18.75,WestPatio,Miami,IL,39344
ORD-911663,2026-05-17,CUST00675,cust612@example.com,Garden Hose 50ft,Lighting,3,29.99,89.97,NorthernYards,Miami,FL,94036
ORD-972253,2026-05-17,CUST00292,cust739@example.com,Ceramic  Planter,Outdoor Furniture,1,34.5,34.5,NorthernYards,Austin,GA,59736
ORD-924071,2026-05-17,CUST01154,cust1358@example.com,patio umbrella,Garden Tools,2,89.99,179.98,MidwestHome,Boston,CO,50329
ORD-892029,2026-05-17,CUST00667,cust1304@example.com,Pruning Shears,Grills & BBQ,3,18.75,56.25,MidwestHome,Boston,IL,25810
ORD-156001,2026-05-17,CUST01817,cust678@example.com,Ceramic Planter,Lighting,1,34.5,34.5,WestPatio,Miami,AZ,10366
ORD-318307,2026-05-17,CUST00344,cust1858@example.com,charcoal grill ,Patio Heaters,2,199.0,398.0,WestPatio,Denver,MA,85437
ORD-808337,2026-05-17,CUST00399,cust1252@example.com,Ceramic Planter,Outdoor Furniture,1,34.5,34.5,NorthernYards,Boston,NC,98647
ORD-464813,2026-05-17,CUST01345,cust1008@example.com,charcoal grill ,Outdoor Furniture,1,199.0,199.0,WestPatio,Denver,FL,80655
ORD-567734,2026-05-17,CUST01247,cust614@example.com,Patio Heater,Garden Tools,3,249.0,747.0,NorthernYards,Miami,WA,95328
ORD-840798,2026-05-17,CUST01556,cust1177@example.com,PATIO HEATER,Patio Heaters,2,249.0,498.0,WestPatio,Seattle,IL,98936
ORD-763743,2026-05-17,CUST01910,cust1979@example.com,LED-String-Lights,Patio Heaters,1,24.99,24.99,SouthernShed,Atlanta,WA,10831
ORD-568457,2026-05-17,CUST00679,cust1303@example.com,adirondack chair,Outdoor Furniture,2,149.5,299.0,WestPatio,Austin,FL,97262
ORD-436062,2026-05-17,CUST00063,cust1860@example.com,Adirondack-Chair,Grills & BBQ,1,149.5,149.5,NorthernYards,Boston,TX,94713
ORD-657059,2026-05-17,CUST00561,cust728@example.com,ceramic planter,Garden Tools,1,34.5,34.5,EastsideOutfitters,Atlanta,CA,72503
ORD-550504,2026-05-17,CUST00020,cust1406@example.com,Adirondack-Chair,Outdoor Furniture,2,149.5,299.0,EastsideOutfitters,Austin,CO,70177
ORD-851179,2026-05-17,CUST00804,cust3@example.com,LED String Lights,Patio Heaters,1,24.99,24.99,EastsideOutfitters,Denver,CA,20639
ORD-575636,2026-05-17,CUST01577,cust1729@example.com,Ceramic  Planter,Lighting,1,34.5,34.5,EastsideOutfitters,Boston,IL,64952
ORD-580228,2026-05-17,CUST00172,cust983@example.com,Garden Hose 50 ft,Outdoor Furniture,1,29.99,29.99,EastsideOutfitters,Austin,MA,72469
ORD-554264,2026-05-17,CUST01254,cust495@example.com,outdoor rug 5x7,Garden Tools,2,119.0,238.0,WestPatio,Boston,AZ,29908
ORD-294845,2026-05-17,CUST00201,cust1770@example.com,adirondack chair,Lighting,3,149.5,448.5,EastsideOutfitters,Seattle,MA,13070
ORD-991042,2026-05-17,CUST01790,cust418@example.com,Pruning Shears,Garden Tools,3,18.75,56.25,SouthernShed,Miami,CA,52202
ORD-725382,2026-05-17,CUST00306,cust1825@example.com,PATIO UMBRELLA,Home Decor,3,89.99,269.97,SouthernShed,Austin,TX,93223
ORD-703456,2026-05-17,CUST00104,cust229@example.com,Ceramic Planter,Lighting,1,34.5,34.5,WestPatio,Austin,CA,72783
ORD-516607,2026-05-17,CUST00552,cust680@example.com,Patio Heater,Outdoor Furniture,1,249.0,249.0,NorthernYards,Atlanta,GA,17560
ORD-788830,2026-05-17,CUST00416,cust1247@example.com,patio-heater,Outdoor Furniture,4,249.0,996.0,MidwestHome,Miami,GA,68073
ORD-398943,2099-13-45,CUST01262,cust1379@example.com,ceramic planter,Lighting,1,34.5,34.5,NorthernYards,Seattle,OR,60756
ORD-256840,2026-05-17,CUST01059,cust1538@example.com,patio-heater,Garden Tools,1,249.0,249.0,WestPatio,Atlanta,NC,97756
ORD-990778,2026-05-17,CUST00933,cust525@example.com,patio-heater,Garden Tools,2,249.0,498.0,MidwestHome,Atlanta,NC,30071
ORD-656824,2026-05-17,CUST00384,cust520@example.com,Ceramic  Planter,Patio Heaters,2,34.5,69.0,SouthernShed,Austin,NY,68588
ORD-917201,2026-05-17,CUST01210,cust1000@example.com,PATIO UMBRELLA,Garden Tools,1,89.99,89.99,NorthernYards,Austin,IL,43730
ORD-951876,2026-05-17,CUST01499,cust180@example.com,Garden Hose 50ft,Home Decor,1,29.99,28.37,NorthernYards,Denver,NY,96228
ORD-118626,2026-05-17,CUST00632,cust1541@example.com,Outdoor Rug 5x7,Home Decor,4,119.0,476.0,NorthernYards,Boston,NY,48505
ORD-351632,2026-05-17,CUST01311,cust1164@example.com,Pruning Shears,Grills & BBQ,2,18.75,37.5,SouthernShed,Boston,IL,17331
ORD-491853,2026-05-17,CUST00242,cust176@example.com,PATIO HEATER,Patio Heaters,2,249.0,498.0,MidwestHome,Austin,GA,80606
ORD-482287,2026-05-17,CUST01646,cust781@example.com,Adirondack-Chair,Outdoor Furniture,3,149.5,448.5,NorthernYards,Denver,AZ,41628
ORD-561476,2026-05-17,CUST00123,cust577@example.com,Patio Heater,Garden Tools,1,249.0,249.0,MidwestHome,Austin,AZ,50013
ORD-444571,2026-05-17,CUST01147,cust1860@example.com,Adirondack-Chair,Home Decor,3,149.5,448.5,NorthernYards,Boston,OR,43418
ORD-756380,2026-05-17,CUST01222,cust1618@example.com,Adirondack-Chair,Outdoor Furniture,5,149.5,747.5,NorthernYards,Miami,NY,66887
ORD-624846,2026-05-17,CUST01706,cust149@example.com,Ceramic  Planter,Garden Tools,1,34.5,34.5,EastsideOutfitters,Austin,CO,78502
ORD-549733,2026-05-17,CUST00312,cust1555@example.com,Ceramic  Planter,Home Decor,1,34.5,34.5,EastsideOutfitters,Seattle,TX,72509
ORD-102053,2026-05-17,CUST00706,cust1517@example.com,ceramic planter,Home Decor,1,34.5,34.5,SouthernShed,Denver,CA,54864
ORD-811293,2026-05-17,CUST01997,cust1458@example.com, Patio  Umbrella ,Patio Heaters,2,89.99,179.98,EastsideOutfitters,Boston,GA,73507
ORD-607681,2026-05-17,CUST00749,cust121@example.com,CHARCOAL GRILL,Outdoor Furniture,6,199.0,1194.0,MidwestHome,Atlanta,CA,40208
ORD-196850,2026-05-17,CUST01406,cust365@example.com,pruning shears,Garden Tools,2,18.75,37.5,MidwestHome,Denver,OR,67043
ORD-764448,2026-05-17,CUST01727,cust554@example.com,pruning shears,Garden Tools,1,18.75,18.75,MidwestHome,Seattle,TX,89956
ORD-289949,2026-05-17,CUST01764,cust21@example.com,Fire Pit,Lighting,2,179.0,358.0,SouthernShed,Seattle,CA,20846
ORD-375101,2026-05-17,CUST00113,cust1429@example.com,Patio Heater,Home Decor,6,249.0,1494.0,EastsideOutfitters,Miami,GA,73743
ORD-420805,2026-05-17,CUST01519,cust1350@example.com,CHARCOAL GRILL,Garden Tools,2,199.0,398.0,EastsideOutfitters,Seattle,FL,90871
ORD-827842,2026-05-17,CUST00009,cust494@example.com,led string lights,Outdoor Furniture,2,24.99,49.98,NorthernYards,Denver,NY,21980
ORD-779428,2026-05-17,CUST01782,cust1377@example.com,FIRE PIT,Outdoor Furniture,2,179.0,358.0,SouthernShed,Miami,WA,23061
ORD-672172,2026-05-17,CUST00964,cust1855@example.com,FIRE PIT,Garden Tools,3,179.0,537.0,NorthernYards,Miami,FL,30590
ORD-894919,2026-05-17,CUST01671,cust655@example.com,Garden Hose 50 ft,Garden Tools,2,29.99,59.98,SouthernShed,Boston,TX,70666
ORD-852215,2026-05-17,CUST01166,cust197@example.com,Garden Hose 50ft,Garden Tools,1,29.99,29.99,WestPatio,Miami,WA,28972
ORD-553457,2026-05-17,CUST00766,cust405@example.com,FIRE PIT,Outdoor Furniture,1,179.0,179.0,NorthernYards,Atlanta,CA,74334
ORD-843920,2026-05-17,CUST00625,cust91@example.com,LED-String-Lights,Home Decor,1,24.99,24.99,SouthernShed,Miami,IL,78577
ORD-406819,2026-05-17,CUST00749,cust1064@example.com,PATIO UMBRELLA,Patio Heaters,4,89.99,359.96,EastsideOutfitters,Miami,NC,30871
ORD-562092,2026-05-17,CUST01796,cust48@example.com,charcoal grill ,Grills & BBQ,1,199.0,199.0,EastsideOutfitters,Miami,AZ,69219
ORD-585525,2026-05-17,CUST01693,cust722@example.com,garden hose 50ft,Patio Heaters,1,29.99,29.99,SouthernShed,Atlanta,CA,58128
ORD-250581,2026-05-17,CUST00131,cust765@example.com,Garden Hose 50 ft,Outdoor Furniture,2,29.99,59.98,EastsideOutfitters,Seattle,CO,70317
ORD-991409,2026-05-17,CUST00616,cust1589@example.com,charcoal grill ,Outdoor Furniture,5,199.0,995.0,EastsideOutfitters,Atlanta,AZ,13205
ORD-599960,2026-05-17,CUST00434,cust1427@example.com,FIRE PIT,Patio Heaters,4,179.0,716.0,WestPatio,Austin,NC,76758
ORD-347851,2026-05-17,CUST01106,cust509@example.com,pruning shears,Home Decor,1,18.75,18.75,MidwestHome,Boston,CA,53616
ORD-178911,2026-05-17,CUST01641,cust1780@example.com,charcoal grill ,Garden Tools,1,199.0,199.0,WestPatio,Boston,FL,96371
ORD-884076,2026-05-17,CUST00681,cust553@example.com,Fire Pit,Outdoor Furniture,3,179.0,537.0,SouthernShed,Boston,GA,60976
ORD-443609,2026-05-17,CUST01346,cust1110@example.com,Ceramic Planter,Grills & BBQ,5,34.5,172.5,EastsideOutfitters,Atlanta,NY,11576
ORD-971493,2026-05-17,CUST00792,cust1159@example.com,LED-String-Lights,Outdoor Furniture,1,24.99,24.99,SouthernShed,Miami,NY,87081
ORD-159644,2026-05-17,CUST01168,cust1876@example.com,Pruning Shears,Home Decor,2,18.75,37.5,SouthernShed,Miami,CO,15814
ORD-727913,2026-05-17,CUST01063,cust1739@example.com,led string lights,Patio Heaters,1,24.99,24.99,SouthernShed,Miami,CO,96248
ORD-247733,2026-05-17,CUST00627,cust1497@example.com,adirondack chair,Patio Heaters,1,149.5,149.5,SouthernShed,Atlanta,OR,77672
ORD-631468,2026-05-17,CUST00391,cust503@example.com,fire-pit,Patio Heaters,2,179.0,358.0,NorthernYards,Denver,TX,17501
ORD-494897,2026-05-17,CUST01284,cust1870@example.com,PATIO HEATER,Outdoor Furniture,2,249.0,498.0,MidwestHome,Atlanta,MA,64416
ORD-743302,2026-05-17,CUST01259,cust1121@example.com,LED String Lights,Home Decor,1,24.99,24.99,NorthernYards,Boston,IL,32034
ORD-675068,2026-05-17,CUST01835,cust141@example.com,Outdoor Rug 5 x 7,Outdoor Furniture,5,119.0,595.0,WestPatio,Austin,CA,78850
ORD-396059,2026-05-17,CUST01994,cust53@example.com,patio-heater,Lighting,1,249.0,249.0,MidwestHome,Austin,FL,62462
ORD-632250,2026-05-17,CUST00429,cust1602@example.com,fire-pit,Lighting,2,179.0,358.0,SouthernShed,Austin,WA,44219
ORD-981237,2026-05-17,CUST00436,cust1016@example.com,Garden Hose 50ft,Home Decor,2,29.99,59.98,SouthernShed,Austin,AZ,74795
ORD-849840,2026-05-17,CUST01050,cust1641@example.com,Patio Heater,Garden Tools,2,249.0,498.0,SouthernShed,Austin,NC,17185
ORD-908597,2026-05-17,CUST01050,cust1964@example.com,PATIO HEATER,Patio Heaters,2,249.0,498.0,EastsideOutfitters,Seattle,GA,53181
ORD-222940,2026-05-17,CUST01530,cust1661@example.com,Outdoor Rug 5x7,Lighting,2,119.0,238.0,EastsideOutfitters,Atlanta,CA,18612
ORD-274201,2026-05-17,CUST01976,cust215@example.com,Patio Heater,Lighting,3,249.0,747.0,EastsideOutfitters,Miami,AZ,39936
ORD-825355,2026-05-17,CUST00219,cust269@example.com,pruning shears,Grills & BBQ,1,18.75,18.75,NorthernYards,Atlanta,FL,17505
ORD-653464,2026-05-17,CUST01780,cust364@example.com,adirondack chair,Grills & BBQ,3,149.5,448.5,WestPatio,Denver,CA,50425
ORD-651428,2026-05-17,CUST00342,cust651@example.com,Outdoor Rug 5 x 7,Outdoor Furniture,1,119.0,119.0,WestPatio,Seattle,TX,79869
ORD-125486,2026-05-17,CUST00184,cust343@example.com,LED String Lights,Home Decor,1,24.99,24.99,MidwestHome,Austin,NY,69444
ORD-110154,2026-05-17,CUST00143,cust1994@example.com,PATIO HEATER,Lighting,1,249.0,249.0,MidwestHome,Boston,CA,12438
ORD-979662,2026-05-17,CUST01113,cust348@example.com,CHARCOAL GRILL,Patio Heaters,1,199.0,199.0,NorthernYards,Austin,CO,93523
ORD-325788,2026-05-17,CUST01736,cust1818@example.com,Pruning Shears,Outdoor Furniture,1,18.75,18.75,MidwestHome,Denver,OR,95547
ORD-105122,2026-05-17,CUST01672,cust1773@example.com,adirondack chair,Lighting,1,149.5,149.5,NorthernYards,Atlanta,CO,20795
ORD-619392,2026-05-17,CUST01958,cust747@example.com,CHARCOAL GRILL,Home Decor,1,199.0,199.0,NorthernYards,Atlanta,MA,ABC12
ORD-871564,2026-05-17,CUST00743,cust494@example.com,Garden Hose 50 ft,Outdoor Furniture,2,29.99,59.98,NorthernYards,Atlanta,IL,39974
ORD-844758,2026-05-17,CUST01181,cust640@example.com,CHARCOAL GRILL,Garden Tools,1,199.0,199.0,WestPatio,Austin,TX,14674
ORD-608925,2026-05-17,CUST01941,cust153@example.com,Garden Hose 50ft,Garden Tools,4,29.99,119.96,NorthernYards,Seattle,IL,97233
ORD-332090,2026-05-17,CUST01914,cust113@example.com,Charcoal Grill,Home Decor,2,199.0,398.0,SouthernShed,Denver,GA,36609
ORD-100126,2026-05-17,CUST00860,cust1162@example.com,pruning shears,Lighting,1,18.75,18.75,EastsideOutfitters,Seattle,FL,54298
ORD-347989,2026-05-17,CUST01958,cust1354@example.com,Patio Heater,Garden Tools,1,249.0,249.0,WestPatio,Denver,CO,39528
ORD-310357,2026-05-17,CUST00057,cust40@example.com,Garden Hose 50 ft,Home Decor,1,29.99,29.99,EastsideOutfitters,Austin,IL,76108
ORD-510882,2026-05-17,CUST00882,cust190@example.com,charcoal grill ,Home Decor,1,199.0,199.0,SouthernShed,Boston,IL,15740
ORD-227168,2026-05-17,CUST01297,cust1183@example.com,led string lights,Garden Tools,1,24.99,24.99,EastsideOutfitters,Miami,CA,39510
ORD-851419,2099-13-45,CUST01563,cust331@example.com,led string lights,Patio Heaters,4,24.99,99.96,MidwestHome,Austin,WA,94257
ORD-247266,2026-05-17,CUST01122,cust216@example.com,Garden Hose 50ft,Home Decor,1,29.99,29.99,NorthernYards,Atlanta,CO,55620
ORD-880276,2026-05-17,CUST00246,cust935@example.com,Patio Umbrella,Patio Heaters,4,89.99,359.96,MidwestHome,Seattle,IL,14239
ORD-508821,2026-05-17,CUST00802,cust822@example.com,pruning shears,Patio Heaters,2,18.75,37.5,SouthernShed,Boston,CA,46774
ORD-252428,2026-05-17,CUST00871,cust1381@example.com,Outdoor Rug 5 x 7,Home Decor,5,119.0,595.0,MidwestHome,Boston,FL,89180
ORD-623278,2026-05-17,CUST01139,cust1732@example.com,Charcoal Grill,Lighting,1,199.0,199.0,NorthernYards,Austin,CA,43697
ORD-968645,2026-05-17,CUST01541,cust583@example.com,garden hose 50ft,Garden Tools,3,29.99,89.97,NorthernYards,Denver,IL,39816
ORD-405628,2026-05-17,CUST01193,cust236@example.com,charcoal grill ,Lighting,5,199.0,995.0,EastsideOutfitters,Denver,AZ,71474
ORD-328466,2026-05-17,CUST01969,cust32@example.com,adirondack chair,Outdoor Furniture,1,149.5,149.5,NorthernYards,Seattle,IL,56547
ORD-758641,2026-05-17,CUST00401,cust717@example.com,Patio Heater,Garden Tools,6,249.0,1494.0,WestPatio,Denver,AZ,86380
ORD-241800,2026-05-17,CUST01954,cust1289@example.com,Pruning Shears,Home Decor,2,18.75,37.5,NorthernYards,Miami,FL,64110
ORD-646001,2026-05-17,CUST00882,cust239@example.com,CHARCOAL GRILL,Patio Heaters,1,199.0,199.0,EastsideOutfitters,Atlanta,MA,78356
ORD-143206,2026-05-17,CUST01607,cust231@example.com,Charcoal Grill,Lighting,2,199.0,398.0,NorthernYards,Seattle,GA,48745
ORD-281886,2026-05-17,CUST00522,cust1349@example.com,Fire Pit,Patio Heaters,1,179.0,179.0,NorthernYards,Atlanta,FL,96604
ORD-541724,2026-05-17,CUST01008,cust613@example.com,Charcoal Grill,Garden Tools,2,199.0,398.0,EastsideOutfitters,Boston,OR,55407
ORD-133114,2026-05-17,CUST01126,cust75@example.com,adirondack chair,Garden Tools,1,149.5,149.5,MidwestHome,Seattle,GA,90485
ORD-680606,2026-05-17,CUST01522,cust1547@example.com,adirondack chair,Lighting,1,149.5,149.5,MidwestHome,Boston,FL,37693
ORD-208341,2026-05-17,CUST00889,cust1354@example.com,patio umbrella,Outdoor Furniture,3,89.99,269.97,SouthernShed,Austin,CO,95422
ORD-919400,2026-05-17,CUST00983,cust1714@example.com,ceramic planter,Lighting,1,34.5,34.5,EastsideOutfitters,Atlanta,AZ,63581
ORD-681963,2026-05-17,CUST00119,cust536@example.com,FIRE PIT,Patio Heaters,1,179.0,179.0,NorthernYards,Boston,CA,82755
ORD-420552,2026-05-17,CUST01804,cust960@example.com,Garden Hose 50 ft,Home Decor,2,29.99,59.98,MidwestHome,Seattle,NY,56685
ORD-639640,2026-05-17,CUST01706,cust1288@example.com,Ceramic Planter,Outdoor Furniture,1,34.5,34.5,EastsideOutfitters,Seattle,NC,55134
ORD-654395,2026-05-17,CUST01896,cust505@example.com,CHARCOAL GRILL,Patio Heaters,2,199.0,398.0,MidwestHome,Atlanta,NY,11468
ORD-453734,2026-05-17,CUST00073,cust1622@example.com,Patio Heater,Garden Tools,2,249.0,498.0,SouthernShed,Miami,TX,83767
ORD-997842,,CUST00450,cust399@example.com,Garden Hose 50 ft,Outdoor Furniture,3,29.99,89.97,MidwestHome,Seattle,CA,54415
ORD-951292,2026-05-17,CUST00883,cust39@example.com,patio umbrella,Patio Heaters,2,89.99,179.98,WestPatio,Atlanta,NC,47946
ORD-930207,2026-05-17,CUST00252,cust1192@example.com,Ceramic  Planter,Patio Heaters,1,34.5,34.5,NorthernYards,Denver,AZ,18541
ORD-113318,2026-05-17,CUST00601,cust725@example.com,Pruning Shears,Garden Tools,2,18.75,37.5,EastsideOutfitters,Boston,CA,88889
ORD-390818,2026-05-17,CUST01636,cust507@example.com,PATIO UMBRELLA,Lighting,2,89.99,179.98,WestPatio,Seattle,TX,50554
ORD-679133,2026-05-17,CUST00764,cust651@example.com,LED String Lights,Lighting,1,24.99,24.99,WestPatio,Atlanta,AZ,93065
ORD-737831,2026-05-17,CUST01510,cust1154@example.com,fire-pit,Lighting,4,179.0,716.0,SouthernShed,Seattle,OR,31430
ORD-850776,2026-05-17,CUST00391,cust1002@example.com,Pruning Shears,Patio Heaters,1,18.75,18.75,MidwestHome,Austin,WA,39931
ORD-698710,2026-05-17,CUST01893,cust1651@example.com, Patio  Umbrella ,Garden Tools,2,89.99,179.98,NorthernYards,Boston,IL,99553
ORD-344919,2026-05-17,CUST00473,cust1062@example.com,LED String Lights,Grills & BBQ,1,24.99,24.99,MidwestHome,Miami,GA,62058
ORD-565523,2026-05-17,CUST01910,cust1534@example.com,Ceramic  Planter,Garden Tools,2,34.5,69.0,NorthernYards,Miami,MA,92977
ORD-208291,2026-05-17,CUST01535,cust1773@example.com,Pruning Shears,Grills & BBQ,1,18.75,18.75,WestPatio,Denver,WA,34390
ORD-864292,2026-05-17,CUST01077,cust447@example.com,garden hose 50ft,Garden Tools,1,29.99,29.99,SouthernShed,Denver,CA,18831
ORD-178717,2026-05-17,CUST01151,cust1649@example.com,garden hose 50ft,Grills & BBQ,4,29.99,119.96,WestPatio,Austin,GA,25639
ORD-168555,2026-05-17,CUST00052,cust1895@example.com,Adirondack-Chair,Lighting,6,149.5,897.0,SouthernShed,Denver,GA,60037
ORD-583669,2026-05-17,CUST01690,cust640@example.com,outdoor rug 5x7,Garden Tools,4,119.0,476.0,EastsideOutfitters,Atlanta,FL,55063
ORD-420150,2026-05-17,CUST01214,cust1049@example.com,Pruning Shears,Grills & BBQ,1,18.75,18.75,WestPatio,Atlanta,TX,61960
ORD-342634,2026-05-17,CUST00458,cust1819@example.com,Pruning Shears,Home Decor,1,18.75,18.75,SouthernShed,Austin,MA,78509
ORD-230626,2026-05-17,CUST00214,cust1507@example.com,LED-String-Lights,Lighting,2,24.99,49.98,EastsideOutfitters,Atlanta,GA,76466
ORD-110248,2026-05-17,CUST00078,cust1838@example.com,Outdoor Rug 5 x 7,Patio Heaters,5,119.0,595.0,SouthernShed,Denver,MA,ABC12
ORD-398144,2026-05-17,CUST00774,cust886@example.com,Ceramic  Planter,Outdoor Furniture,-3,34.5,34.5,MidwestHome,Atlanta,NC,32344
ORD-328096,2026-05-17,CUST00175,cust1413@example.com,Ceramic Planter,Grills & BBQ,1,34.5,34.5,WestPatio,Seattle,OR,35578
ORD-900183,2026-05-17,CUST01332,cust626@example.com,charcoal grill ,Grills & BBQ,3,199.0,597.0,NorthernYards,Boston,NC,10906
ORD-650142,2026-05-17,CUST00845,cust823@example.com,garden hose 50ft,Garden Tools,2,29.99,59.98,MidwestHome,Seattle,MA,20604
ORD-860589,2026-05-17,CUST01798,cust1659@example.com,Pruning Shears,Grills & BBQ,2,18.75,37.5,WestPatio,Boston,CO,82742
ORD-237880,2026-05-17,CUST00746,cust212@example.com,charcoal grill ,Garden Tools,2,199.0,398.0,SouthernShed,Boston,AZ,83190
ORD-707796,2026-05-17,CUST00181,cust70@example.com,CHARCOAL GRILL,Grills & BBQ,2,199.0,398.0,WestPatio,Atlanta,NC,42646
ORD-166542,2026-05-17,CUST01555,cust637@example.com,Ceramic Planter,Home Decor,2,34.5,69.0,WestPatio,Atlanta,FL,ABC12
ORD-113987,2026-05-17,CUST01871,cust967@example.com,charcoal grill ,Patio Heaters,2,199.0,398.0,EastsideOutfitters,Miami,OR,11883
ORD-633528,2026-05-17,CUST00985,cust1204@example.com,Adirondack Chair,Home Decor,1,149.5,149.5,NorthernYards,Seattle,CA,42529
ORD-656883,2026-05-17,CUST01107,cust454@example.com,Outdoor Rug 5 x 7,Garden Tools,1,119.0,119.0,MidwestHome,Seattle,OR,93060
ORD-893596,2026-05-17,CUST00198,cust1324@example.com,patio umbrella,Garden Tools,5,89.99,449.95,WestPatio,Miami,NY,68725
ORD-465294,2026-05-17,CUST00498,cust1058@example.com,Garden Hose 50 ft,Grills & BBQ,1,29.99,29.99,NorthernYards,Atlanta,CO,87340
ORD-275524,2026-05-17,CUST01822,cust698@example.com,LED-String-Lights,Patio Heaters,2,24.99,49.98,SouthernShed,Seattle,MA,21206
ORD-154511,2026-05-17,CUST01007,cust1180@example.com,ceramic planter,Outdoor Furniture,2,34.5,69.0,NorthernYards,Denver,TX,99020
ORD-837939,2026-05-17,CUST01817,cust604@example.com,Adirondack Chair,Grills & BBQ,2,149.5,299.0,NorthernYards,Miami,CA,43465
ORD-311336,2026-05-17,CUST00381,cust1032@example.com,Ceramic Planter,Grills & BBQ,1,34.5,34.5,WestPatio,Miami,GA,50313
ORD-777946,2026-05-17,CUST01634,cust1645@example.com,outdoor rug 5x7,Lighting,3,119.0,357.0,WestPatio,Atlanta,GA,39014
ORD-126564,2026-05-17,CUST01446,cust680@example.com,Ceramic Planter,Grills & BBQ,2,34.5,69.0,WestPatio,Miami,MA,99991
ORD-696651,2026-05-17,CUST01216,cust153@example.com,Patio Heater,Home Decor,2,249.0,498.0,EastsideOutfitters,Boston,GA,48243
ORD-329957,2026-05-17,CUST01709,cust506@example.com,ceramic planter,Garden Tools,5,34.5,172.5,WestPatio,Austin,FL,98533
ORD-631839,2026-05-17,CUST01822,cust987@example.com,led string lights,Home Decor,1,24.99,24.99,EastsideOutfitters,Miami,GA,69360
ORD-244804,2026-05-17,CUST01903,cust848@example.com,,Home Decor,5,249.0,1245.0,SouthernShed,Atlanta,NC,40633
ORD-405803,2026-05-17,CUST00773,cust1554@example.com,LED-String-Lights,Outdoor Furniture,4,24.99,99.96,EastsideOutfitters,Seattle,NY,34917
ORD-381724,2026-05-17,CUST00319,cust1017@example.com,led string lights,Outdoor Furniture,1,24.99,24.99,WestPatio,Miami,IL,61109
ORD-281464,2026-05-17,CUST01871,cust1120@example.com,PATIO HEATER,Lighting,3,249.0,747.0,NorthernYards,Boston,OR,82796
ORD-103531,2026-05-17,CUST00457,cust1207@example.com,garden hose 50ft,Home Decor,3,29.99,89.97,NorthernYards,Denver,FL,31213
